Age,Income,Year_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Previous,Complain,ChildrenHome,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Response
64,79852.53199440212,8.84271857963437,61,1084,20,489,43,0,201,1,5,9,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
53,80230.94767673156,8.0,36,1134,39,246,117,6,103,1,5,4,6,5,1,0,0,0,0,1,0,0,0,1,0,0,1
58,82061.65561076862,8.69451531558574,45,973,53,339,53,150,54,1,3,6,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1
40,75777.0,9.0,12,712,26,538,69,13,80,1,3,6,11,1,1,0,0,0,0,0,1,0,0,0,1,0,1
54,53154.93252778449,9.0,32,907,8,95,10,8,61,6,5,2,9,8,0,0,1,0,0,0,0,1,0,0,0,0,1
45,35186.22713086519,8.457062825844025,36,46,6,71,20,18,95,3,3,1,3,7,0,0,1,0,0,0,0,0,0,0,0,0,1
45,91551.16685301851,9.0,68,459,131,920,89,90,29,0,6,5,5,3,0,0,0,0,0,0,0,0,0,0,1,0,1
44,83933.48423212639,8.0,56,1075,117,421,128,117,18,0,4,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
62,33039.92601003469,8.977583016264543,14,98,69,238,105,91,214,3,8,1,7,8,0,0,0,0,0,0,1,0,0,0,1,0,1
61,61378.898529779864,9.247767331852161,68,1034,22,311,45,34,123,4,7,8,5,6,0,0,1,0,0,0,0,0,0,1,0,0,1
43,72502.01562611244,8.0,67,994,44,839,33,31,12,1,5,5,8,3,1,0,0,0,0,0,0,0,0,0,1,0,1
36,83520.29761354465,7.012629548774196,30,1065,60,829,78,19,99,1,4,6,9,1,1,0,0,0,0,0,0,0,0,1,0,0,1
35,42052.281379784465,8.252567052098867,35,121,64,217,64,48,37,2,4,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1
70,78571.40509903479,8.240509903478449,19,620,75,604,209,148,95,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,83466.61966762303,7.125707291902974,37,1048,71,835,87,22,114,1,4,7,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1
36,82334.37211433679,9.0,59,1302,1,360,49,89,21,1,3,3,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1
48,83088.50961386267,8.0,72,929,132,778,126,41,184,1,5,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1
55,77530.43615900193,8.6995359170943,73,841,86,273,99,59,27,1,10,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,1
45,83006.57506153091,8.0,62,879,113,696,112,40,150,1,6,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1
63,91333.30867706271,9.0,79,1184,54,276,81,109,25,0,7,8,5,3,0,0,0,0,0,1,0,0,0,0,1,0,1
56,75254.90854369804,8.609145630196146,27,923,74,724,68,24,17,1,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
39,101347.61659219634,7.885232637321839,61,690,26,104,44,75,155,0,6,7,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1
66,79811.05329722582,8.966906295731075,64,1065,20,521,34,0,219,1,5,10,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
47,35086.252698912824,8.0,8,21,0,13,1,1,15,1,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
48,53368.26003003967,8.180004291381938,7,349,7,132,10,4,15,6,4,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,1
55,86636.92020711263,8.485794876431392,51,675,63,855,79,58,38,0,6,4,8,2,0,0,0,0,0,0,0,0,0,0,1,0,1
45,41969.97040802457,8.960932039063504,55,236,14,105,4,14,49,5,6,1,5,8,0,0,1,0,0,1,0,0,0,0,0,0,1
37,21290.464442913275,7.37228307725502,5,4,14,18,9,4,32,1,3,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1
61,64499.00467903007,8.832943414161184,17,1114,70,362,38,30,172,4,10,3,9,7,1,0,0,0,0,1,0,0,0,0,0,0,1
38,39679.27920369868,9.0,40,42,2,43,8,5,20,2,2,1,2,7,0,0,1,0,0,0,0,0,0,0,1,0,1
49,93960.71425722168,7.1237956905160855,14,1299,62,696,91,102,41,0,5,6,11,1,1,0,0,0,0,0,0,0,0,0,1,0,1
49,43945.65313801491,9.0,29,80,6,57,5,2,19,3,3,0,4,6,0,0,1,0,0,0,0,0,1,0,0,0,1
68,45710.51069637174,7.284377793597754,9,137,16,52,6,14,23,3,3,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1
52,34511.3757186081,9.0,6,164,26,52,7,3,17,4,4,1,4,8,0,0,2,0,0,1,0,0,0,0,0,0,1
73,82780.31798636852,9.0,23,1012,26,113,56,70,47,1,6,5,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1
57,60323.33012863315,9.501462234121584,93,562,28,220,31,96,145,3,6,5,5,5,0,0,1,0,0,0,0,0,0,1,0,0,1
38,90637.43366404618,8.0,90,948,30,693,34,38,58,1,5,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
56,33192.95301612074,8.725959428338346,13,76,52,181,79,68,165,2,6,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1
48,38058.80145619655,8.772627715455616,65,105,2,37,0,1,55,3,3,2,2,7,1,0,1,0,0,0,0,1,0,0,0,0,1
58,87867.41996463235,8.0,51,1308,32,292,84,49,34,1,6,10,5,5,1,0,1,0,0,0,0,0,0,0,0,0,1
47,91110.43212799831,9.0,45,945,92,110,152,129,92,0,7,9,8,3,1,0,0,0,0,1,0,0,0,0,1,0,1
53,73438.82101170282,9.190713359339615,66,927,103,519,30,23,119,1,8,5,6,5,1,0,0,0,0,1,0,0,0,0,0,0,1
68,50449.783301184056,8.086955346037254,9,316,0,54,14,4,142,6,5,4,4,6,1,0,1,0,0,0,0,0,0,0,0,0,1
65,69313.67757431511,9.0,10,958,25,311,53,16,53,1,9,4,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1
64,36073.735925210574,8.583229075633875,44,127,34,102,54,44,33,5,2,6,3,4,1,0,1,0,0,0,0,0,0,0,1,0,1
48,34705.28891342924,9.0,18,177,29,74,14,9,45,5,5,1,5,8,0,0,1,0,0,1,0,0,0,0,0,1,1
47,79236.61004829503,8.0,4,1083,35,501,187,85,125,1,5,5,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1
55,55236.39332032153,8.784040439885596,58,319,0,73,3,8,18,5,6,2,5,7,0,0,2,0,0,0,0,1,0,0,0,0,1
42,84060.39731268617,8.0,31,1292,64,411,59,64,8,0,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1
59,43916.855200497776,9.0,14,126,4,64,4,2,18,4,3,1,4,6,0,0,2,0,0,0,1,0,0,0,0,0,1
53,81172.98909711756,8.0,41,720,80,869,103,54,137,1,5,6,6,2,1,0,0,0,0,1,0,0,0,0,0,0,1
61,79910.07634400197,8.670430107778557,56,1112,19,444,55,0,176,1,5,8,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
36,21532.47912685491,8.025949593945764,25,8,10,23,8,1,28,2,3,0,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1
70,50988.40450158841,8.0,23,334,0,42,9,0,98,5,5,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,1
44,101325.03907255897,8.0,17,233,130,562,33,135,117,1,6,9,12,2,1,0,0,0,0,1,0,0,0,0,0,0,1
36,34737.60548216386,8.0,2,14,0,15,0,0,6,1,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
64,55425.28722038816,8.0,9,368,0,30,1,1,6,8,5,2,5,6,0,0,2,0,0,0,0,0,0,0,0,0,1
54,79300.2950285513,9.0,49,527,30,280,135,48,64,1,5,5,4,3,0,0,0,0,0,1,0,0,0,1,0,0,1
69,50148.371053905845,8.00684431131997,4,406,7,130,16,26,38,4,8,3,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
53,42555.903215402206,8.97985874478161,28,318,47,183,38,17,194,5,5,7,3,6,1,0,1,0,0,0,0,0,0,0,0,0,1
44,85872.7388773152,9.0,91,597,59,255,70,10,17,1,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
46,85857.93574327957,9.0,91,607,60,266,74,9,16,1,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
42,83354.89318137978,7.617315593792611,26,997,61,753,67,21,107,1,4,6,9,1,1,0,0,0,0,1,0,0,0,0,0,0,1
40,38495.087702430195,8.043058407619716,22,167,2,111,15,0,20,4,5,1,4,7,0,0,1,0,0,0,0,1,0,0,0,0,1
39,83617.87634060577,7.333994765317872,46,1005,94,699,115,67,76,0,4,7,8,1,1,0,0,0,0,1,0,0,0,0,0,0,1
56,32661.911569536343,8.21237159825171,13,48,17,74,22,23,54,3,3,1,4,5,0,0,0,0,0,0,1,0,0,0,1,0,1
56,70170.56531592453,8.633853194731236,42,509,32,493,90,86,41,1,4,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1
43,21398.514583509972,9.257574046716783,52,9,4,18,4,7,23,2,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1
44,78731.58948881824,9.0,18,707,54,767,74,78,87,1,4,6,4,2,0,0,0,0,0,0,1,0,1,0,0,0,1
43,88140.94456451412,8.546963252431713,21,400,6,402,91,79,58,1,8,7,8,7,1,0,1,0,0,0,0,0,0,0,0,0,1
48,35714.51494555218,8.0,11,61,3,68,9,7,26,2,3,1,3,7,0,0,1,0,0,0,0,0,0,1,0,0,1
32,86023.63201544118,9.0,94,498,45,135,32,19,21,1,5,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
37,42162.23912548532,8.783763891233422,60,117,26,114,20,26,43,3,4,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
79,48948.0,9.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,0,1,1,0,0,0,1
40,78801.67996576226,8.764517524102143,10,877,150,647,156,63,214,1,4,6,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
65,67850.9449526578,8.0,15,467,74,396,64,19,89,1,4,6,5,1,0,0,0,0,0,0,0,1,0,0,1,0,1
50,34603.72234877411,8.970919150202292,7,193,32,58,7,2,14,4,4,1,4,7,0,0,1,0,0,1,0,0,0,0,0,1,1
55,87269.74081245193,9.0,35,515,50,568,58,118,72,1,6,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
53,82348.75741589344,7.784738479084134,39,956,106,627,167,96,185,1,4,10,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1
48,79725.21515459767,8.0,23,1156,24,376,141,39,100,1,5,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1
41,95143.20545816468,9.663061535515004,40,884,27,856,219,33,73,0,6,4,6,2,1,0,0,0,0,1,0,0,0,0,0,0,1
52,75711.88410804603,9.0,14,830,146,362,81,98,33,0,10,4,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1
48,78969.64498683716,8.34345380363503,13,985,46,528,200,83,118,1,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
55,82508.51310418338,9.0,36,1041,61,227,85,101,114,1,3,6,9,1,1,0,0,0,0,0,1,0,0,0,0,0,1
73,49912.0,9.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,1,0,0,0,1,0,0,0,0,1,1
48,31256.36705398503,8.261170124364776,30,20,1,20,5,1,17,1,1,0,2,8,0,0,1,0,0,1,0,0,0,0,0,0,1
55,77865.1760656893,9.0,93,1016,50,489,67,50,128,2,5,5,5,7,1,0,1,0,0,0,0,0,0,1,0,0,1
74,77635.74480422711,8.027946300202393,73,1194,103,744,3,42,143,1,4,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1
52,48274.54202314177,9.0,60,376,75,212,53,40,41,3,6,2,11,5,0,0,0,0,0,0,0,1,0,0,1,0,1
67,51088.30658433248,9.003535314545964,68,419,0,35,6,0,18,5,5,3,7,6,1,0,1,0,0,0,0,1,0,0,0,0,1
62,55742.01730092926,8.420985335103364,10,483,0,41,0,0,23,6,7,2,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
38,42094.87175777859,8.0,27,78,38,145,36,26,30,2,3,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
48,30961.750580168635,7.591170930165762,23,12,0,8,1,1,9,2,1,1,2,7,0,0,1,0,0,0,0,0,0,1,0,0,1
62,87744.43853761758,8.056998846314206,58,1426,37,299,50,61,35,1,5,9,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1
47,92383.85896427011,8.721137671376118,27,782,137,832,85,124,37,0,5,9,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1
49,82330.69515789021,7.4471578943059065,31,852,122,774,168,92,156,1,5,9,6,2,1,0,0,1,0,0,0,0,0,0,0,0,1
47,34325.50930477135,8.733762662241855,8,150,24,48,6,2,17,3,3,1,4,8,0,0,1,0,0,0,0,0,0,0,0,0,1
51,34684.81736065009,8.853257161505026,8,173,28,53,7,2,15,4,4,1,4,7,0,0,1,0,0,0,0,0,0,0,0,0,1
45,82564.51705183207,7.0,52,539,121,563,156,42,237,1,4,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
56,86588.15872256734,8.209695286649989,23,557,45,841,33,29,40,0,7,3,6,2,0,0,0,0,0,0,0,0,0,0,1,0,1
60,82015.57239140524,9.0,48,981,36,265,35,162,30,1,3,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1
66,94287.02138772114,8.67347268592977,54,1142,31,780,148,56,151,0,5,7,6,2,1,0,0,0,0,1,0,0,0,0,0,0,1
70,55517.90972552737,8.772568618158939,43,467,0,89,0,4,28,5,9,1,6,8,0,0,2,0,0,0,0,1,0,0,0,0,1
65,36088.69468291673,8.694034688272055,44,135,36,108,58,47,34,5,2,6,3,4,1,0,1,0,0,0,0,0,0,0,1,0,1
64,50443.02287389139,7.7402180344132585,26,333,4,33,1,2,26,4,5,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0,1
42,36783.03227965542,7.4516177012042935,15,23,1,16,3,7,12,1,2,1,2,8,0,0,0,0,0,1,0,0,0,1,0,0,1
52,46900.724855684384,7.83605313794953,68,87,0,68,5,1,69,5,4,1,2,7,0,0,2,0,0,0,0,0,0,0,1,0,1
49,46847.31421996771,8.027400737837246,78,96,1,79,7,1,78,6,4,1,3,7,0,0,2,0,0,0,0,1,0,0,0,0,1
43,76218.3059148377,8.329972887840361,23,903,70,795,60,82,28,0,5,5,8,3,1,0,0,0,0,0,0,0,0,0,1,0,1
44,75600.3735265307,9.0,13,796,38,662,81,23,101,1,3,6,8,1,1,0,0,0,0,0,1,0,0,0,1,0,1
33,90278.94303342621,7.938093401810252,30,678,124,860,126,70,105,1,4,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33,91148.72705662221,9.0,80,305,46,663,38,51,68,0,4,4,7,3,1,0,0,0,0,0,0,0,0,0,1,0,1
61,55479.426670715024,9.0,34,474,24,138,4,24,64,4,9,2,7,7,0,0,1,0,0,0,0,1,0,1,0,0,1
50,48343.873730618994,9.0,35,352,43,140,31,24,41,4,6,1,9,6,0,0,0,0,0,0,0,1,0,0,1,0,1
54,61434.19735538024,9.0,75,926,22,389,42,32,95,3,8,8,4,6,0,0,1,0,0,0,0,1,0,0,0,0,1
60,70955.76873806676,9.0,29,1011,21,559,89,125,17,6,10,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1
70,80808.26273979674,8.08428815604609,17,701,154,111,178,39,214,1,5,10,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1
35,42000.68456849013,8.048897749294989,24,129,79,259,81,56,35,2,5,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
72,49928.654924762246,8.930021324528377,4,512,7,216,30,47,41,4,9,4,6,7,1,0,1,0,0,0,0,0,0,0,0,0,1
55,77752.62647252638,8.945636067180388,93,1000,58,272,108,60,28,1,10,9,10,5,1,0,1,0,0,0,0,0,0,1,0,0,1
46,25512.968912412067,9.0,17,39,2,33,10,7,19,3,2,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,1
52,78574.24058652998,9.0,35,820,64,550,214,64,100,1,4,6,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1
41,34668.39021314461,8.0,22,14,0,9,0,0,6,1,1,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
51,78688.71147072362,8.81561097357374,28,863,60,543,211,70,104,1,5,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
38,89627.55777549309,8.98240825647933,35,671,48,658,144,110,16,1,6,5,11,2,0,0,0,0,0,0,0,0,0,0,1,0,1
55,77575.85714064687,8.75747084266182,78,873,81,271,102,59,27,1,10,8,9,5,1,0,0,0,0,0,0,0,0,0,0,0,1
51,37124.786539870394,8.021668930885864,9,49,3,11,4,4,7,1,1,1,2,6,0,0,1,0,0,0,0,0,0,0,0,0,1
40,21208.830435752127,8.0,8,3,12,12,2,8,30,1,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
63,81999.51559961693,9.0,54,212,24,427,30,30,24,1,5,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1
55,77791.16937387727,9.0,96,1007,56,321,102,56,52,2,9,8,9,6,1,0,1,0,0,0,0,0,0,1,0,0,1
67,84829.6031525565,9.0,74,163,42,477,73,67,74,0,4,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1
51,25891.587829169497,9.0,3,9,2,14,7,5,23,2,1,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,1
67,94502.27303452978,8.890639820129664,58,1074,23,753,154,48,165,0,5,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1
61,33482.44452281394,9.0,10,81,46,163,70,60,147,3,6,1,5,9,0,0,0,0,0,0,0,0,0,0,1,0,1
40,42176.591015675454,8.324244792787846,43,68,8,63,2,8,33,2,3,1,3,6,1,0,1,0,0,0,0,0,0,0,0,0,1
71,63138.7263636202,9.0,52,961,64,265,50,38,64,4,8,3,8,6,0,0,1,0,0,0,0,0,0,0,0,0,1
50,86967.39494072099,8.095123436713173,69,613,100,835,71,84,35,1,5,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1
48,21276.138061116468,8.0,3,9,4,15,6,3,14,1,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1
62,55484.310211119555,9.0,36,475,21,134,3,22,60,4,9,2,7,7,0,0,1,0,0,0,0,1,0,1,0,0,1
57,31034.790169316377,8.860026569415197,46,45,3,44,10,1,43,1,3,0,2,8,0,0,0,0,0,1,0,0,0,0,0,0,1
47,79175.52953688872,8.049339899636228,5,1045,36,498,192,88,124,1,5,5,6,2,1,0,0,0,0,0,0,0,0,1,0,0,1
41,64792.118369384756,8.796394850590024,12,857,136,462,14,25,51,2,6,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1
35,42000.17663330611,8.012616664722364,23,125,82,264,83,58,35,2,5,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1
63,87771.0,8.0,61,1492,38,287,50,57,33,1,5,10,4,6,1,0,1,0,0,1,0,0,0,0,0,1,1
47,37906.9233794172,9.58847250954427,45,133,5,77,4,1,131,4,5,2,2,8,1,0,2,0,0,0,0,0,0,0,0,0,1
40,70281.99272418143,8.0,34,617,12,478,120,49,99,1,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
53,42544.11842300471,8.950543340807723,28,310,45,179,37,17,189,5,5,7,3,6,1,0,1,0,0,0,0,0,0,0,0,0,1
37,90633.33252061148,8.0,89,945,31,695,35,39,58,1,5,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
71,80763.89727831741,8.004747504324891,17,674,168,110,191,41,230,1,5,10,6,3,1,0,0,0,0,1,0,0,0,1,0,0,1
43,45747.14290129487,8.0,8,232,6,95,15,11,20,6,4,1,6,6,0,0,2,0,0,1,0,0,0,0,0,0,1
32,91153.06207891804,8.960952740037195,94,194,27,812,0,28,55,0,4,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1
40,21423.94439167502,7.435266159347642,0,8,9,20,8,0,23,2,2,0,2,7,0,0,1,0,0,1,0,0,0,0,1,0,1
45,37827.55596795811,9.915792503210517,31,171,12,108,16,7,162,3,6,2,3,8,0,0,1,0,0,0,0,0,0,0,0,0,1
71,51154.58370626258,8.0,27,347,0,43,8,0,79,5,6,2,5,7,1,0,1,0,0,0,0,0,0,0,0,0,1
48,79779.66501739134,8.0,25,1164,23,362,136,33,98,1,5,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,1
61,77577.7434920425,8.234729642449176,45,955,47,365,26,81,50,1,8,7,7,4,1,0,1,0,0,0,0,0,0,1,0,0,1
51,75761.22291405637,8.123495225353874,41,1309,22,687,86,81,169,1,8,6,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1
57,72756.86301745343,8.562065317486788,66,762,105,639,69,61,46,1,4,7,7,2,1,0,0,0,0,1,0,0,0,0,1,0,1
46,85849.17744322312,9.0,91,613,61,273,76,8,16,1,4,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65,72475.27092295462,8.28214733278047,50,405,29,351,64,99,145,1,5,5,8,6,0,0,0,0,0,1,0,0,0,0,0,0,1
52,94600.96300369261,9.25059112958173,78,452,34,597,163,28,119,0,7,5,5,5,1,0,1,0,0,0,0,0,0,0,0,0,1
37,37933.88933744224,8.010164942707368,49,201,2,46,4,2,10,2,4,2,5,6,0,0,0,0,0,0,0,1,0,0,0,0,1
35,73963.98196211933,7.938243768702678,8,800,45,545,39,165,51,1,4,6,4,2,1,0,0,0,0,0,0,1,0,0,0,0,1
61,91464.11862165203,9.0,81,1264,29,260,63,93,26,0,7,8,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1
51,34600.0,9.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,2,0,0,1,0,0,0,0,0,1,1
57,48220.20088856072,8.587518511681674,74,657,71,229,100,52,36,3,4,5,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1
46,21508.609132252648,9.046217708060475,39,13,0,20,4,3,14,2,2,0,3,8,0,0,1,0,0,1,0,0,0,0,0,0,1
35,79229.96491308433,9.0,63,482,73,122,200,49,172,1,4,8,5,2,1,0,0,0,0,1,0,0,0,0,0,0,1
43,38004.30133405764,8.448222226533582,58,145,2,41,1,1,36,2,3,2,3,7,1,0,0,0,0,0,0,1,0,0,0,0,1
42,76437.00610408299,8.0,15,823,57,781,24,70,17,1,5,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,1
67,36125.423656573315,8.99064142448531,45,156,42,126,67,55,36,5,3,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1
57,69719.58591494599,8.101845181018108,35,507,20,489,15,28,4,2,4,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
55,77773.71190466153,9.0,96,1004,58,282,111,58,34,2,10,9,10,6,1,0,1,0,0,0,0,0,0,1,0,0,1
44,36141.39064239337,8.240623840441865,20,80,13,88,29,14,22,4,3,2,3,7,1,0,1,0,0,0,0,0,0,0,0,0,1
41,38522.824114096904,8.0,17,151,3,100,14,0,15,4,5,0,4,8,0,0,1,0,0,0,0,1,0,0,1,0,1
79,48948.0,9.0,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,0,1,1,0,0,0,1
43,83983.08739734472,8.0,46,1160,96,417,101,96,14,0,5,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1
69,51257.65102479221,8.649997860559047,58,405,0,39,6,0,24,4,6,2,7,7,1,0,1,0,0,0,0,1,0,0,0,0,1
40,100505.10077426993,9.377506403712594,55,664,42,391,64,126,45,0,6,9,10,3,1,0,0,0,0,0,0,0,0,0,0,0,1
69,63353.199150079105,8.47477668901102,25,862,74,264,33,37,66,2,9,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
66,79813.3657028958,8.959982925461693,63,1066,20,519,34,0,218,1,5,10,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
53,82760.40507134919,8.409030915659502,25,832,38,295,62,50,40,1,7,4,9,3,0,0,0,0,0,0,0,1,0,0,1,0,1
64,77537.12334508456,8.0,36,979,53,451,0,80,71,1,7,6,6,3,1,0,0,0,0,0,1,0,0,0,0,0,1
33,21509.51408682132,7.047194799762551,0,6,16,23,11,0,33,2,3,1,2,7,0,0,1,0,0,1,0,0,0,0,0,0,1
61,55392.355949833654,8.354391322772306,32,372,0,47,1,3,10,7,6,2,5,7,0,0,2,0,0,0,0,1,0,0,0,0,1
61,70968.40239681263,9.0,28,1002,17,569,92,125,17,6,10,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1
66,79813.04911654058,8.960930788800669,64,1066,20,519,34,0,218,1,5,10,5,3,1,0,0,0,0,1,0,0,0,0,0,0,1
41,39705.30876424439,9.0,32,35,0,41,5,4,16,2,2,1,2,7,0,0,1,0,0,0,0,0,0,0,1,0,1
48,83184.30742947561,7.9077356524221525,75,976,139,841,131,39,199,1,4,7,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1
60,84348.10025715969,8.822662848113604,79,284,50,160,120,72,71,0,8,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1
65,50391.69729291963,7.0327194063683836,3,292,5,37,0,2,37,4,5,1,5,6,1,0,1,0,0,1,0,0,0,0,0,0,1
49,46834.95779040936,7.985099992495586,79,95,1,78,6,1,78,5,4,1,3,8,0,0,1,0,0,0,0,1,0,0,1,0,1
36,42132.196151643584,8.638628751901356,53,118,37,142,32,32,42,3,4,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1
50,94808.61711374746,8.45908647930259,29,1205,22,605,130,31,89,0,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49,75522.62497861551,9.0,24,960,74,818,113,62,102,0,5,8,7,3,1,0,0,0,0,0,0,0,0,0,1,0,1
55,56643.44874295748,7.803503154474902,28,646,6,61,9,0,44,3,9,3,7,7,1,0,0,0,0,1,0,0,0,0,0,0,1
51,34588.43599897827,9.0,7,194,32,59,7,3,15,4,4,1,4,8,0,0,2,0,0,1,0,0,0,0,0,0,1
39,34699.04882613734,8.226181045802022,3,55,7,25,1,0,8,1,1,1,2,6,0,0,1,0,0,1,0,0,0,0,0,1,1
57,48221.84687732717,8.62180994431595,74,634,72,231,97,52,36,3,4,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,1
53,56559.15098087215,8.12481876363353,37,694,7,64,10,0,43,4,9,4,7,7,1,0,1,0,0,0,0,0,0,0,0,1,1
51,48289.260955062105,9.0,55,371,68,197,48,37,41,3,6,2,11,5,0,0,0,0,0,0,0,1,0,0,1,0,1
70,78571.26167227165,8.226167227164787,18,616,76,605,209,150,95,1,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,70131.94094944738,8.706327555771546,32,341,30,491,89,93,28,1,4,5,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1
51,39789.5689828018,9.0,25,61,6,50,3,6,18,1,4,0,2,8,0,0,1,0,0,0,1,0,0,0,1,0,1
50,42496.525476016344,8.0,17,253,5,78,17,17,77,5,5,2,5,7,0,0,1,0,0,1,0,0,0,0,0,0,1
60,84514.04546490092,8.576298711294324,47,314,36,657,54,125,74,1,4,8,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1
42,42105.25955238207,8.383381402823854,40,121,10,77,2,8,35,3,4,1,4,6,0,0,1,0,0,1,0,0,0,0,0,0,1
